grade,date,subject,learn,book1_grade,book1_subject,book1_serie,book1_interactive,book1_pages,book2_grade,book2_subject,book2_serie,book2_interactive,book2_pages,book3_grade,book3_subject,book3_serie,book3_interactive,book3_pages
1,11/25,mat,Construye configuraciones utilizando figuras geométricas.,1,mat,santillana,,222 y 223,1,mat,detectives,,57,1,mat,sep,,96 a 100
1,11/25,ef,"Explora el equilibrio, la orientación espacio-temporal y la coordinación motriz en actividades y juegos, para impulsar la expresión y control de sus movimientos.",1,ef,santillana,,160 y 161,,,,,,,,,,
1,11/26,lm,Reconoce las semejanzas gráfico- sonoras de palabras que inician o terminan igual. Escribe palabras que tienen sonidos semejantes y compara sus escrituras.,1,lm,santillana,,72 y 73,,,,,,1,lm,sep,,"57, 59 a 61 y 69"
1,11/26,lm,Escribe palabras que tienen sonidos semejantes y compara sus escrituras.,1,lm,santillana,,72 y 73 ,,,,,,1,lm,sep,,"57, 59 a 61 y 69"
1,11/26,lm,"Sigue el texto impreso mientras el docente canta o lee las canciones o rondas infantiles seleccionadas; mientras lo hace, establece relaciones entre algunas partes orales con partes escritas. Reconoce las semejanzas gráfico- sonoras de palabras que inician o terminan igual.",1,lm,santillana,,74 y 75,,,,,,1,lm,sep,,"57, 59 a 61 y 69"
1,11/26,lm,"Sigue el texto impreso mientras el docente canta o lee las canciones o rondas infantiles seleccionadas; mientras lo hace, establece relaciones entre algunas partes orales con partes escritas. Reconoce las semejanzas gráfico-sonoras de palabras que inician o terminan igual.",1,lm,santillana,,74 y 75,,,,,,1,lm,sep,,"57, 59 a 61 y 69
"
1,11/26,vs,Reconoce que la práctica de hábitos de higiene y limpieza reduce el riesgo de contraer enfermedades.,1,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim2/rdvspbt2e4-gen/index.html,274,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
